label,run,filename,total_packets,duration_sec,packets_per_sec,bytes_total,bytes_per_sec,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,iat_mean,iat_std,iat_min,iat_max,iat_median,ratio_ip,ratio_tcp,ratio_udp,ratio_icmp,ratio_arp,count_ip,count_tcp,count_udp,count_icmp,count_arp,count_dns,flag_syn,flag_ack,flag_fin,flag_rst,flag_psh,flag_urg,syn_only_count,ratio_syn_only,ratio_syn_ack,tcp_win_mean,tcp_win_std,tcp_win_min,tcp_win_max,unique_src_ports,unique_dst_ports,port_entropy_dst,top_dst_port_count,http_pkts,https_pkts,rtsp_pkts,telnet_pkts,ssh_pkts,unique_src_ips,unique_dst_ips,ip_pair_count,src_ip_entropy,dst_ip_entropy,ttl_mean,ttl_std,ttl_min,ttl_max,payload_mean,payload_std,payload_max,n_has_payload,ratio_has_payload,max_payload_repeat,n_http_get,n_http_post,n_flows,pkts_per_flow_mean,pkts_per_flow_std,pkts_per_flow_max,bytes_per_flow_mean,bytes_per_flow_std,bytes_per_flow_max,top_flow_pkts,arp_who_has,arp_is_at,n_http_conn_ips,ratio_rtsp
dos_udp_flood,run_14,dos_udp_flood.pcap,40629,10.165222,3996.8631,1709106,168132.6794,42.0662,1.0175,42.0,70.0,42.0,0.00025,0.002639,5e-06,0.140042,2.9e-05,1.0,0.0042,0.9955,0.0002,0.0,40629,172,40447,10,0,0,86,86,0,86,0,0,86,0.5,1.0,512.0,512.0,0.0,1024.0,40480,95,0.0636,40447,0,0,0,0,0,2,2,2,0.024,0.024,63.9633,0.8036,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,96,423.2188,4106.3543,40447.0,17803.1875,172464.0386,1698774.0,40447,0,0,0,0.0
mixed_attack,run_14,mixed_attack.pcap,46320,9.89331,4681.9518,2564424,259207.8934,55.3632,1.8959,54.0,58.0,54.0,0.000214,0.001684,-0.000252,0.136571,1.2e-05,1.0,1.0,0.0,0.0,0.0,46320,46320,0,0,0,0,30535,15785,0,15785,0,0,15812,0.3414,1.9344,20605.4732,29786.4905,0.0,64240.0,15389,15246,5.8091,29472,5,29474,3,1,1,2,2,2,0.9256,0.9256,63.2859,2.6342,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,15779,2.9355,234.7415,29472.0,162.5213,12676.0422,1591492.0,29472,0,0,2,0.0001
normal,run_14,normal.pcap,178,10.019042,17.7662,9968,994.9055,56.0,2.0,54.0,58.0,56.0,0.056605,0.105299,-2e-06,0.511526,0.003924,1.0,1.0,0.0,0.0,0.0,178,178,0,0,0,0,89,89,0,89,0,0,89,0.5,1.0,512.0,512.0,0.0,1024.0,96,96,5.7228,13,0,0,0,0,0,2,2,2,1.0,1.0,55.7303,8.487,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,96,1.8542,2.8173,13.0,103.8333,151.0391,702.0,13,0,0,0,0.0
port_scan,run_14,port_scan.pcap,42602,10.225523,4166.2416,2385684,233306.7898,55.9993,2.0,54.0,58.0,54.0,0.00024,0.002107,-0.000125,0.248281,6.7e-05,1.0,1.0,0.0,0.0,0.0,42602,42602,0,0,0,0,21294,21308,0,21308,0,0,21294,0.4998,0.9993,511.8317,512.0,0.0,1024.0,20997,20975,8.2486,20927,0,1,1,0,0,2,2,2,1.0,1.0,55.4961,8.8411,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,20979,2.0307,144.4861,20927.0,113.7177,7802.2234,1130058.0,20927,0,0,0,0.0
replay_attack,run_14,replay_attack.pcap,222,10.17215,21.8243,12348,1213.9026,55.6216,1.9639,54.0,58.0,54.0,0.046028,0.047191,-1e-06,0.190946,0.035476,1.0,1.0,0.0,0.0,0.0,222,222,0,0,0,0,90,132,0,132,0,0,90,0.4054,0.6818,415.1351,502.7536,0.0,1024.0,199,39,4.5228,20,1,0,0,4,0,2,2,2,0.974,0.974,57.3288,7.9347,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,39,5.6923,6.0855,20.0,316.6154,328.593,1080.0,20,0,0,1,0.0
rtsp_brute_force,run_14,rtsp_brute_force.pcap,157,10.20185,15.3894,8882,870.6264,56.5732,3.2871,54.0,74.0,58.0,0.065396,0.110267,0.0,0.529953,0.005632,1.0,1.0,0.0,0.0,0.0,157,157,0,0,0,0,78,80,2,74,0,0,76,0.4841,0.975,1745.121,8779.9429,0.0,65160.0,84,85,5.6211,12,0,0,6,0,0,2,2,2,0.9997,0.9997,55.9809,8.6153,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,85,1.8471,2.6055,12.0,104.4941,141.1019,648.0,12,0,0,0,0.0382
slowloris,run_14,slowloris.pcap,39645,9.921101,3996.0281,2219930,223758.4242,55.9952,2.0,54.0,58.0,54.0,0.00025,0.003004,-0.000193,0.388392,6.7e-05,1.0,1.0,0.0,0.0,0.0,39645,39645,0,0,0,0,19775,19870,0,19870,0,0,19774,0.4988,0.9952,512.3677,603.8028,0.0,64240.0,19662,19562,8.1736,19590,1,0,0,0,0,2,2,2,1.0,1.0,55.5068,8.8611,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,19562,2.0266,140.0605,19590.0,113.4818,7563.2692,1057864.0,19590,0,0,0,0.0
brute_force_ssl,run_15,brute_force_ssl.pcap,38922,9.974821,3902.0251,2312086,231792.2386,59.4031,51.5314,54.0,1386.0,58.0,0.000256,0.000851,-0.00014,0.033701,3.9e-05,1.0,1.0,0.0,0.0,0.0,38922,38922,0,0,0,0,19147,19821,99,19020,322,0,19101,0.4908,0.966,669.4767,3158.0789,0.0,65160.0,19020,19056,8.1973,18941,0,386,0,0,0,2,2,2,1.0,1.0,55.7008,8.7944,37.0,64.0,381.8323,410.041,1320.0,322,0.0083,1,0,0,19079,2.04,137.1384,18940.0,121.1849,7418.3021,1022760.0,18940,0,0,0,0.0
dos_http_flood,run_15,dos_http_flood.pcap,1604,10.158252,157.9012,453588,44652.1684,282.7855,451.6772,54.0,1386.0,66.0,0.006337,0.014082,-0.000335,0.200502,0.000899,1.0,1.0,0.0,0.0,0.0,1604,1604,0,0,0,0,67,1538,0,66,599,0,66,0.0411,0.0436,862.043,2275.0945,0.0,65160.0,390,401,6.3017,590,0,590,0,0,0,2,2,2,0.9756,0.9756,62.8017,3.1551,37.0,64.0,580.227,579.1661,1320.0,599,0.3734,2,0,0,402,3.99,29.2978,590.0,1128.3284,4167.3592,83282.0,590,0,0,0,0.0
dos_syn_flood,run_15,dos_syn_flood.pcap,15514,9.973208,1555.5676,1013931,101665.4778,65.3559,102.7824,54.0,2241.0,54.0,0.000643,0.00073,-0.000261,0.002735,0.000335,1.0,1.0,0.0,0.0,0.0,15514,15514,0,0,0,0,9574,5379,279,5379,278,0,4819,0.3106,1.7799,19887.2158,29486.7251,0.0,64240.0,5102,5100,5.237,10072,0,10072,0,0,0,2,2,2,0.9311,0.9311,63.5933,1.1128,37.0,64.0,532.5213,539.775,2175.0,282,0.0182,1,0,0,5104,3.0396,140.9528,10072.0,198.6542,7613.3953,543888.0,10072,0,0,0,0.0
dos_udp_flood,run_15,dos_udp_flood.pcap,42157,9.959033,4233.0416,1772638,177992.9879,42.0485,0.884,42.0,70.0,42.0,0.000236,0.002249,-1e-06,0.043009,2.8e-05,1.0,0.003,0.9968,0.0002,0.0,42157,126,42021,10,0,0,63,63,0,63,0,0,63,0.5,1.0,512.0,512.0,0.0,1024.0,42045,70,0.0452,42021,0,0,0,0,0,2,2,2,0.0184,0.0184,63.9744,0.6672,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,71,593.7606,4951.503,42021.0,24966.7324,207959.7113,1764882.0,42021,0,0,0,0.0
mixed_attack,run_15,mixed_attack.pcap,44206,9.970686,4433.5967,2447336,245453.1223,55.3621,1.8955,54.0,58.0,54.0,0.000226,0.001398,-0.00018,0.05302,1.2e-05,1.0,1.0,0.0,0.0,0.0,44206,44206,0,0,0,0,29155,15051,0,15051,0,0,15154,0.3428,1.9371,20533.9029,29757.4777,0.0,64240.0,14829,14615,5.7875,28103,5,28105,3,1,1,2,2,2,0.9253,0.9253,63.2839,2.6182,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,15056,2.9361,229.1613,28103.0,162.5489,12374.7115,1517566.0,28103,0,0,2,0.0001
normal,run_15,normal.pcap,128,10.117729,12.6511,7168,708.4593,56.0,2.0,54.0,58.0,56.0,0.079667,0.142543,0.0,0.636495,0.005524,1.0,1.0,0.0,0.0,0.0,128,128,0,0,0,0,64,64,0,64,0,0,64,0.5,1.0,512.0,512.0,0.0,1024.0,70,70,5.2907,12,0,0,0,0,0,2,2,2,1.0,1.0,55.1797,8.9847,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,70,1.8286,2.7149,12.0,102.4,145.4878,648.0,12,0,0,0,0.0
port_scan,run_15,port_scan.pcap,28696,9.589719,2992.3712,1606928,167567.7828,55.9983,2.0,54.0,58.0,54.0,0.000334,0.004318,-0.000111,0.595069,4.3e-05,1.0,1.0,0.0,0.0,0.0,28696,28696,0,0,0,0,14336,14360,0,14360,0,0,14336,0.4996,0.9983,511.5718,511.9998,0.0,1024.0,13827,13794,7.9994,13764,0,0,0,0,0,2,2,2,1.0,1.0,55.4409,8.8943,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,13796,2.08,117.2586,13764.0,116.4778,6331.9296,743256.0,13764,0,0,0,0.0
replay_attack,run_15,replay_attack.pcap,183,10.125412,18.0733,10086,996.1077,55.1148,1.7934,54.0,58.0,54.0,0.055634,0.095956,-2e-06,0.604031,0.025401,1.0,1.0,0.0,0.0,0.0,183,183,0,0,0,0,51,132,0,132,0,0,51,0.2787,0.3864,285.377,459.1144,0.0,1024.0,140,62,4.7338,21,1,0,0,3,0,2,2,2,0.8537,0.8537,58.8087,7.5213,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,62,2.9516,5.2407,21.0,162.6774,282.928,1134.0,21,0,0,1,0.0
rtsp_brute_force,run_15,rtsp_brute_force.pcap,110,9.600579,11.4576,6248,650.7941,56.8,3.6799,54.0,74.0,58.0,0.088079,0.163322,0.0,0.610909,0.005291,1.0,1.0,0.0,0.0,0.0,110,110,0,0,0,0,54,57,2,51,0,0,52,0.4727,0.9474,2267.3455,10440.3922,0.0,65160.0,58,58,5.0872,10,0,0,6,0,0,2,2,2,0.9998,0.9998,56.1091,8.8105,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,58,1.8966,2.5844,10.0,107.7241,140.5896,540.0,10,0,0,0,0.0545
slowloris,run_15,slowloris.pcap,45454,9.973081,4557.6686,2545344,255221.4216,55.9982,2.0,54.0,58.0,54.0,0.000219,0.000665,-0.00019,0.031048,4.9e-05,1.0,1.0,0.0,0.0,0.0,45454,45454,0,0,0,0,22707,22747,0,22747,0,0,22706,0.4995,0.9982,512.9402,592.8626,0.0,64240.0,22732,22685,8.247,22677,0,1,1,0,0,2,2,2,1.0,1.0,55.5085,8.8326,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,22686,2.0036,150.5491,22677.0,112.1989,8129.65,1224562.0,22677,0,0,0,0.0
brute_force_ssl,run_16,brute_force_ssl.pcap,828,9.184214,90.1547,153539,16717.7074,185.4336,289.7596,42.0,1386.0,66.0,0.011105,0.065892,-0.000151,0.708952,0.000302,1.0,0.9976,0.0,0.0024,0.0,828,826,0,2,0,0,122,740,102,57,259,0,85,0.1029,0.1649,6472.4383,18268.6626,0.0,65160.0,91,91,4.4821,332,0,332,0,0,0,2,2,2,0.9954,0.9954,62.4505,4.2604,37.0,64.0,381.8494,410.0321,1320.0,259,0.3128,1,0,0,93,8.9032,34.0228,332.0,1650.957,5326.9691,51363.0,332,0,0,0,0.0
dos_http_flood,run_16,dos_http_flood.pcap,3940,9.786878,402.5799,964299,98529.7854,244.7459,463.9127,54.0,2241.0,66.0,0.002485,0.008372,-0.000178,0.075981,0.000121,1.0,1.0,0.0,0.0,0.0,3940,3940,0,0,0,0,342,3223,478,571,1477,0,196,0.0497,0.1061,5380.1642,16786.9221,0.0,65160.0,348,348,5.5713,1692,0,1692,0,0,0,2,2,2,0.9903,0.9903,63.2282,2.0198,37.0,64.0,465.402,651.1502,2175.0,1520,0.3858,2,0,0,348,11.3218,90.3403,1692.0,2770.9741,10124.9327,187652.0,1692,0,0,0,0.0
dos_syn_flood,run_16,dos_syn_flood.pcap,15112,10.221915,1478.3923,952781,93209.6404,63.048,115.1314,54.0,2241.0,54.0,0.000676,0.00072,-0.00013,0.00249,0.000378,1.0,1.0,0.0,0.0,0.0,15112,15112,0,0,0,0,9808,5117,93,5117,93,0,4930,0.3262,1.9167,20917.3708,29910.6408,0.0,64240.0,5028,5027,5.1217,9943,0,9943,0,0,0,2,2,2,0.9235,0.9235,63.6048,1.1314,37.0,64.0,1220.9468,789.3115,2175.0,94,0.0062,1,0,0,5030,3.0044,140.1672,9943.0,189.4197,7571.4706,536922.0,9943,0,0,0,0.0
dos_udp_flood,run_16,dos_udp_flood.pcap,33670,9.95392,3382.5868,1415820,142237.4249,42.0499,0.9079,42.0,70.0,42.0,0.000296,0.00349,2e-06,0.148903,2.7e-05,1.0,0.003,0.9967,0.0003,0.0,33670,100,33560,10,0,0,50,50,0,50,0,0,50,0.5,1.0,512.0,512.0,0.0,1024.0,33595,56,0.044,33560,0,0,0,0,0,2,2,2,0.0188,0.0188,63.9728,0.7046,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,57,590.7018,4405.7087,33560.0,24838.9474,185035.8556,1409520.0,33560,0,0,0,0.0
mixed_attack,run_16,mixed_attack.pcap,44341,9.887839,4484.3973,2453526,248135.707,55.3331,1.8855,54.0,58.0,54.0,0.000223,0.001625,-0.000224,0.115853,1.4e-05,1.0,1.0,0.0,0.0,0.0,44341,44341,0,0,0,0,29563,14778,0,14778,0,0,14835,0.3346,2.0005,21509.3895,30135.6379,0.0,64240.0,14973,14774,5.5487,29513,2,29514,1,0,0,2,2,2,0.9182,0.9182,63.6479,0.7594,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,14784,2.9993,242.7102,29513.0,165.9582,13106.318,1593702.0,29513,0,0,1,0.0
normal,run_16,normal.pcap,104,10.019325,10.3799,5824,581.2767,56.0,2.0,54.0,58.0,56.0,0.097275,0.185561,-1e-06,0.653902,0.006206,1.0,1.0,0.0,0.0,0.0,104,104,0,0,0,0,52,52,0,52,0,0,52,0.5,1.0,512.0,512.0,0.0,1024.0,57,57,5.0104,11,0,0,0,0,0,2,2,2,1.0,1.0,55.0481,9.4608,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,57,1.8246,2.6631,11.0,102.1754,142.6768,594.0,11,0,0,0,0.0
port_scan,run_16,port_scan.pcap,102,10.01058,10.1892,5712,570.5963,56.0,2.0,54.0,58.0,56.0,0.099115,0.202364,0.002304,0.697826,0.004459,1.0,1.0,0.0,0.0,0.0,102,102,0,0,0,0,51,51,0,51,0,0,51,0.5,1.0,512.0,512.0,0.0,1024.0,56,56,4.9966,11,0,0,0,0,0,2,2,2,1.0,1.0,55.902,8.6143,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,56,1.8214,2.6262,11.0,102.0,140.6729,594.0,11,0,0,0,0.0
replay_attack,run_16,replay_attack.pcap,177,9.894453,17.8888,9762,986.6134,55.1525,1.8116,54.0,58.0,54.0,0.056218,0.100521,0.0,0.728587,0.037197,1.0,1.0,0.0,0.0,0.0,177,177,0,0,0,0,51,126,0,126,0,0,51,0.2881,0.4048,295.0508,463.764,0.0,1024.0,135,62,4.7968,20,1,0,0,3,0,2,2,2,0.8663,0.8663,59.0056,7.0008,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,62,2.8548,4.8522,20.0,157.4516,262.7753,1080.0,20,0,0,1,0.0
rtsp_brute_force,run_16,rtsp_brute_force.pcap,117,10.195088,11.4761,6642,651.4902,56.7692,3.6029,54.0,74.0,58.0,0.087889,0.200355,3.6e-05,0.735868,0.004164,1.0,1.0,0.0,0.0,0.0,117,117,0,0,0,0,58,60,2,54,0,0,56,0.4786,0.9667,2166.7009,10131.8732,0.0,65160.0,62,63,5.1949,11,0,0,6,0,0,2,2,2,0.9995,0.9995,56.4615,8.2115,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,63,1.8571,2.5995,11.0,105.4286,141.3115,594.0,11,0,0,0,0.0513
slowloris,run_16,slowloris.pcap,102,9.294489,10.9742,5712,614.5577,56.0,2.0,54.0,58.0,56.0,0.092025,0.198505,7.3e-05,0.718976,0.005124,1.0,1.0,0.0,0.0,0.0,102,102,0,0,0,0,51,51,0,51,0,0,51,0.5,1.0,512.0,512.0,0.0,1024.0,57,57,5.044,10,0,0,0,0,0,2,2,2,1.0,1.0,55.2157,9.0366,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,57,1.7895,2.546,10.0,100.2105,136.3739,540.0,10,0,0,0,0.0
brute_force_ssl,run_17,brute_force_ssl.pcap,34164,9.975758,3424.7021,2068822,207384.941,60.5556,59.5389,54.0,1386.0,58.0,0.000292,0.003976,-0.000206,0.635738,5.9e-05,1.0,1.0,0.0,0.0,0.0,34164,34164,0,0,0,0,16779,17439,105,16504,378,0,16724,0.4895,0.9622,726.2227,3654.6097,0.0,65160.0,15880,16046,8.2186,15781,1,462,0,0,0,2,2,2,1.0,1.0,55.6672,8.8558,37.0,64.0,381.8677,410.0227,1320.0,378,0.0111,1,0,0,16059,2.1274,124.6813,15781.0,128.8263,6755.8789,852178.0,15781,0,0,1,0.0
dos_http_flood,run_17,dos_http_flood.pcap,1799,9.952942,180.7506,464803,46700.0628,258.3674,431.1032,54.0,1386.0,66.0,0.005536,0.012522,-0.000122,0.151045,0.000276,1.0,1.0,0.0,0.0,0.0,1799,1799,0,0,0,0,146,1743,1,55,599,0,52,0.0289,0.0838,4141.7171,14327.698,0.0,65160.0,385,484,6.4171,671,0,671,2,0,0,2,2,2,0.9724,0.9724,62.9589,2.7695,38.0,64.0,578.1119,578.848,1320.0,599,0.333,2,0,0,485,3.7093,30.3601,671.0,958.3567,3977.3212,86943.0,671,0,0,0,0.0011
dos_syn_flood,run_17,dos_syn_flood.pcap,8890,10.225542,869.3916,783662,76637.7011,88.151,195.9847,54.0,2241.0,54.0,0.00115,0.001276,-0.000316,0.004403,0.000559,1.0,1.0,0.0,0.0,0.0,8890,8890,0,0,0,0,4909,3226,374,3226,374,0,2490,0.2801,1.5217,17712.4983,28448.9624,0.0,64240.0,2872,2850,5.1486,5613,1,5613,0,0,0,2,2,2,0.945,0.945,63.5476,1.3593,37.0,64.0,747.1444,588.9836,2175.0,381,0.0429,1,0,0,2851,3.1182,105.084,5613.0,274.8727,5683.9682,303102.0,5613,0,0,0,0.0
dos_udp_flood,run_17,dos_udp_flood.pcap,42166,10.188424,4138.6186,1772708,173992.3725,42.0412,0.8231,42.0,70.0,42.0,0.000242,0.002389,0.0,0.122538,2.8e-05,1.0,0.0025,0.9973,0.0002,0.0,42166,104,42052,10,0,0,52,52,0,52,0,0,52,0.5,1.0,512.0,512.0,0.0,1024.0,42076,58,0.0373,42052,0,0,0,0,0,2,2,2,0.016,0.016,63.9805,0.5716,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,59,714.678,5427.857,42052.0,30045.8983,227966.1573,1766184.0,42052,0,0,0,0.0
mixed_attack,run_17,mixed_attack.pcap,43949,10.225689,4297.9012,2433494,237978.4944,55.3709,1.8985,54.0,58.0,54.0,0.000233,0.002092,-0.000233,0.160697,1.4e-05,1.0,1.0,0.0,0.0,0.0,43949,43949,0,0,0,0,28892,15057,0,15057,0,0,14892,0.3388,1.9188,20649.5813,29804.2271,0.0,64240.0,14766,14601,5.8218,27830,5,27832,3,1,1,2,2,2,0.9273,0.9273,63.2718,2.6503,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,15058,2.9186,226.9228,27830.0,161.608,12253.8344,1502824.0,27830,0,0,2,0.0001
normal,run_17,normal.pcap,76,7.05586,10.7712,4256,603.1866,56.0,2.0,54.0,58.0,56.0,0.094078,0.194908,-0.0,0.716186,0.005025,1.0,1.0,0.0,0.0,0.0,76,76,0,0,0,0,38,38,0,38,0,0,38,0.5,1.0,512.0,512.0,0.0,1024.0,49,49,5.1186,7,0,0,0,0,0,2,2,2,1.0,1.0,55.5132,8.8652,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,49,1.551,1.6421,7.0,86.8571,87.6403,378.0,7,0,0,0,0.0
port_scan,run_17,port_scan.pcap,41997,9.971091,4211.8761,2351794,235861.2505,55.9991,2.0,54.0,58.0,54.0,0.000237,0.002414,-0.000163,0.325432,6.1e-05,1.0,1.0,0.0,0.0,0.0,41997,41997,0,0,0,0,20989,21008,0,21008,0,0,20989,0.4998,0.9991,511.7684,511.9999,0.0,1024.0,20980,20957,8.1934,20939,1,0,0,0,0,2,2,2,1.0,1.0,55.4564,8.8836,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,20962,2.0035,144.6066,20938.0,112.1932,7808.7269,1130652.0,20938,0,0,0,0.0
replay_attack,run_17,replay_attack.pcap,1474,9.542713,154.4634,82396,8634.4419,55.8996,1.9975,54.0,58.0,54.0,0.006478,0.032805,-8.3e-05,0.635897,8.5e-05,1.0,1.0,0.0,0.0,0.0,1474,1474,0,0,0,0,700,774,0,774,0,0,700,0.4749,0.9044,486.2958,511.3544,0.0,1024.0,781,710,6.018,667,1,0,0,3,1,2,2,2,0.9982,0.9982,55.7028,8.9216,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,710,2.0761,25.0074,667.0,116.0507,1350.2663,36018.0,667,0,0,1,0.0
rtsp_brute_force,run_17,rtsp_brute_force.pcap,114,10.074395,11.3158,6472,642.4207,56.7719,3.6371,54.0,74.0,58.0,0.089154,0.174049,0.0,0.644955,0.00497,1.0,1.0,0.0,0.0,0.0,114,114,0,0,0,0,56,59,2,53,0,0,54,0.4737,0.9492,2205.7544,10261.1249,0.0,65160.0,62,62,5.1981,10,0,0,6,0,0,2,2,2,0.9998,0.9998,56.2807,8.5865,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,62,1.8387,2.5093,10.0,104.3871,136.5722,540.0,10,0,0,0,0.0526
slowloris,run_17,slowloris.pcap,36851,9.716155,3792.7556,2063586,212387.111,55.9981,2.0,54.0,58.0,54.0,0.000264,0.003366,-0.000176,0.579275,5e-05,1.0,1.0,0.0,0.0,0.0,36851,36851,0,0,0,0,18408,18443,0,18443,0,0,18408,0.4995,0.9981,511.5137,511.9998,0.0,1024.0,18418,18376,8.1011,18362,0,0,1,0,0,2,2,2,1.0,1.0,55.5567,8.7934,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,18376,2.0054,135.444,18362.0,112.2979,7313.9446,991548.0,18362,0,0,0,0.0
brute_force_ssl,run_18,brute_force_ssl.pcap,50067,9.974499,5019.5004,2849598,285688.341,56.9157,26.8933,54.0,1386.0,58.0,0.000199,0.000615,-0.000201,0.037824,6.8e-05,1.0,1.0,0.0,0.0,0.0,50067,50067,0,0,0,0,24906,25177,27,24910,112,0,24890,0.4971,0.9892,554.0353,1700.8884,0.0,65160.0,24891,24851,8.3323,24839,0,134,0,0,0,2,2,2,1.0,1.0,55.5317,8.8612,37.0,64.0,381.8929,410.0093,1320.0,112,0.0022,1,0,0,24859,2.014,157.5271,24838.0,114.6304,8507.6046,1341252.0,24838,0,0,0,0.0
dos_http_flood,run_18,dos_http_flood.pcap,3957,10.221668,387.1188,1036017,101354.989,261.8188,458.5335,54.0,2241.0,74.0,0.002584,0.010438,-0.000344,0.252059,0.00013,1.0,1.0,0.0,0.0,0.0,3957,3957,0,0,0,0,386,3331,406,459,1498,0,219,0.0553,0.1159,6068.21,17805.8445,0.0,65160.0,298,298,5.4846,1701,0,1701,0,0,0,2,2,2,0.9906,0.9906,63.2105,2.1336,37.0,64.0,487.2771,615.8235,2175.0,1595,0.4031,2,0,0,298,13.2785,98.0351,1701.0,3476.5671,11099.1583,191767.0,1701,0,0,0,0.0
dos_syn_flood,run_18,dos_syn_flood.pcap,48918,10.209697,4791.3272,2721944,266603.7919,55.643,20.0419,54.0,1386.0,54.0,0.000209,0.00139,-0.000213,0.03959,1.2e-05,1.0,1.0,0.0,0.0,0.0,48918,48918,0,0,0,0,32484,16402,22,16402,11,0,16169,0.3305,1.9805,21595.5939,30167.3709,0.0,64240.0,16515,16377,5.6273,32464,3,32465,1,0,0,2,2,2,0.9202,0.9202,63.647,0.7411,37.0,64.0,1320.0,0.0,1320.0,11,0.0002,2,0,0,16386,2.9854,253.594,32464.0,166.114,13694.098,1753056.0,32464,0,0,2,0.0
dos_udp_flood,run_18,dos_udp_flood.pcap,43262,10.217168,4234.2457,1818800,178014.1017,42.0415,0.8255,42.0,70.0,42.0,0.000236,0.002279,-1e-06,0.040791,2.8e-05,1.0,0.0025,0.9973,0.0002,0.0,43262,108,43144,10,0,0,55,53,0,53,0,0,55,0.5093,1.0377,521.4815,511.9122,0.0,1024.0,43163,62,0.038,43144,0,0,0,0,0,2,2,2,0.0158,0.0158,63.9784,0.6124,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,63,686.6984,5392.0834,43144.0,28869.8413,226463.906,1812048.0,43144,0,0,0,0.0
mixed_attack,run_18,mixed_attack.pcap,47251,9.958279,4744.896,2615862,262682.1263,55.361,1.8952,54.0,58.0,54.0,0.000211,0.001386,-0.000265,0.057359,1.3e-05,1.0,1.0,0.0,0.0,0.0,47251,47251,0,0,0,0,31175,16076,0,16076,0,0,16167,0.3422,1.9392,20590.8606,29780.5817,0.0,64240.0,15707,15498,5.8076,30106,5,30108,3,2,1,2,2,2,0.925,0.925,63.2967,2.5793,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,16064,2.9414,237.6492,30106.0,162.84,12833.0605,1625728.0,30106,0,0,2,0.0001
normal,run_18,normal.pcap,106,10.015497,10.5836,5936,592.6815,56.0,2.0,54.0,58.0,56.0,0.095386,0.177634,-0.0,0.6349,0.00435,1.0,1.0,0.0,0.0,0.0,106,106,0,0,0,0,53,53,0,53,0,0,53,0.5,1.0,512.0,512.0,0.0,1024.0,60,60,5.1154,11,0,0,0,0,0,2,2,2,1.0,1.0,55.1698,8.86,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,60,1.7667,2.5454,11.0,98.9333,136.3874,594.0,11,0,0,0,0.0
port_scan,run_18,port_scan.pcap,33246,10.225323,3251.3399,1861868,182084.033,56.0028,2.0,54.0,58.0,58.0,0.000308,0.003666,-0.00026,0.316208,5.3e-05,1.0,1.0,0.0,0.0,0.0,33246,33246,0,0,0,0,16646,16600,0,16600,0,0,16645,0.5007,1.0028,514.6099,619.9089,0.0,64240.0,15965,16006,8.1169,15920,1,0,1,1,0,2,2,2,1.0,1.0,55.4877,8.8431,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,16010,2.0766,125.9043,15920.0,116.2941,6798.8329,859684.0,15920,0,0,0,0.0
replay_attack,run_18,replay_attack.pcap,178,9.401406,18.9333,9820,1044.5246,55.1685,1.819,54.0,58.0,54.0,0.053115,0.106804,-1e-06,0.609035,0.002432,1.0,1.0,0.0,0.0,0.0,178,178,0,0,0,0,52,126,0,126,0,0,52,0.2921,0.4127,299.1461,465.6578,0.0,1024.0,136,63,4.7802,20,1,0,0,3,0,2,2,2,0.8715,0.8715,58.3483,8.0086,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,63,2.8254,4.9906,20.0,155.873,269.6871,1080.0,20,0,0,1,0.0
